No.,회계연도,소관명,회계명,계정명,수입관명,수입항명,수입목명,수입구분명,정부안금액(천원),국회확정금액(천원)
"218","2026","과학기술정보통신부","원자력기금","원자력안전규제계정","경상이전수입","기타경상이전수입","민간출연금","일반수입","27,000,000",0
"219","2026","과학기술정보통신부","원자력기금","원자력안전규제계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","128,159,000",0
"220","2026","과학기술정보통신부","원자력기금","원자력안전규제계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","4,630,000",0
"221","2026","과학기술정보통신부","원자력기금","원자력안전규제계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","217,000",0
"222","2026","과학기술정보통신부","원자력기금","원자력안전규제계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,311,000",0
"223","2026","과학기술정보통신부","원자력기금","원자력안전규제계정","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","125,947,000",0
"224","2026","과학기술정보통신부","원자력기금","원자력안전규제계정","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","126,053,000",0
"225","2026","과학기술정보통신부","원자력기금","원자력연구개발계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","4,200,000",0
"226","2026","과학기술정보통신부","원자력기금","원자력연구개발계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","224,717,000",0
"227","2026","과학기술정보통신부","원자력기금","원자력연구개발계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","350,000",0
"228","2026","과학기술정보통신부","원자력기금","원자력연구개발계정","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","58,626,000",0
"229","2026","과학기술정보통신부","일반회계","","경상이전수입","가산금","가산금","일반수입","2,000",0
"230","2026","과학기술정보통신부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","116,324,000",0
"231","2026","과학기술정보통신부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","876,000",0
"232","2026","과학기술정보통신부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","1,644,000",0
"233","2026","과학기술정보통신부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","6,000",0
"234","2026","과학기술정보통신부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","153,000",0
"235","2026","과학기술정보통신부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","10,188,000",0
"236","2026","과학기술정보통신부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","266,002,000",0
"237","2026","과학기술정보통신부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","28,000",0
"238","2026","과학기술정보통신부","정보통신진흥기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","69,782,000",0
"239","2026","과학기술정보통신부","정보통신진흥기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","850,575,000",0
"240","2026","과학기술정보통신부","정보통신진흥기금","","융자및전대차관원금회수","융자원금회수","통화금융기관융자원금회수","일반수입","9,893,000",0
"241","2026","과학기술정보통신부","정보통신진흥기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","3,460,000",0
"242","2026","과학기술정보통신부","정보통신진흥기금","","재산수입","기타이자수입및재산수입","통화금융기관이자수입","일반수입","264,000",0
"243","2026","과학기술정보통신부","정보통신진흥기금","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금간거래)","124,136,000",0
"244","2026","과학기술정보통신부","정보통신진흥기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","34,955,000",0
"245","2026","과학기술정보통신부","정보통신진흥기금","","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","9,955,000",0
"246","2026","과학기술정보통신부","지역균형발전특별회계","세종특별자치시계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","24,000",0
"247","2026","과학기술정보통신부","지역균형발전특별회계","세종특별자치시계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,000",0
"248","2026","과학기술정보통신부","지역균형발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","62,000",0
"249","2026","과학기술정보통신부","지역균형발전특별회계","제주특별자치도계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,000",0
"250","2026","과학기술정보통신부","지역균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","11,612,000",0
"251","2026","과학기술정보통신부","지역균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","997,000",0
"252","2026","관세청","일반회계","","경상이전수입","가산금","가산금","일반수입","990,000",0
"253","2026","관세청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","750,000",0
"254","2026","관세청","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","4,150,000",0
"255","2026","관세청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","12,615,000",0
"256","2026","관세청","일반회계","","경상이전수입","벌금,몰수금및과태료","몰수금및추징금","일반수입","2,543,000",0
"257","2026","관세청","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","4,571,000",0
